COGID	Beijing	Changsha	Chaozhou	Chengdu	Fuzhou	Guangzhou	Hankou	Jinan	Meixian	Nanchang	Shanghai	Shuangfeng	Suzhou	Taiyuan	Wenzhou	Xiamen	XiAn	Yangzhou	ZhongyuanYinyun
127-5					ts w ³¹														
133-5					tʰ au eu														
144-5					s a ⁴⁴														
161-5					x y ŋ ⁴⁴														
166-5					k ou ŋ ⁴⁴														
170-5					ŋ i ⁵²														
171-5					tʰ øy ²⁴²														
173-5					l i ʔ ⁴														
174-5					l w ei														
175-5					tsʰ w ŋ ŋ														
176-5					l i ŋ ⁵²														
177-5					p a ʔ ²³														
179-5					l j eu ⁵²														
181-5					p ei ŋ ⁴⁴														
182-5					kʰ ei ²¹³														
189-5					k w a ŋ ⁴⁴														
191-5					t u ŋ ⁴⁴														
193-5					l i ŋ ⁵²														
198-5					t ei ŋ ²⁴²														
199-5					x y ŋ ⁴⁴														
200-5					tsʰ y ʔ ²³														
202-5					t ɔ ⁴⁴														
205-5					x u ŋ ⁴⁴														
206-5					tsʰ j e ʔ ²³														
209-5					x w a ⁴														
211-5					tsʰ y ⁴⁴														
215-5					l i ²⁴²														
216-5					k w a ʔ ²³														
217-5					t ɔ ⁴⁴														
219-5					s w ɔ ʔ														
220-5					tsʰ j e ²¹³														
225-5					tsʰ j e ŋ ²¹³														
230-5					ts j e ŋ ⁴⁴														
234-5					p ei ʔ														
238-5					l i ʔ														
242-5					ts y ³¹														
253-5					k i ŋ ⁵²														
256-5					s j ʔ														
261-5					x w a ⁴⁴														
262-5					p ei ʔ ⁴														
263-5					s j e														
264-5					k j ɔ ŋ														
271-5					s i ʔ ²³														
272-5					tsʰ j e ŋ ⁴⁴														
274-5					u ⁴⁴														
275-5					p w ŋ ŋ														
279-5					l a ŋ ⁵²														
287-5					l ou ŋ ⁵²														
291-5					x eu ²⁴²														
295-5					kʰ y ³¹														
300-5					j eu ³¹														
303-5					tsʰ y ³¹														
306-5					kʰ u ³¹														
307-5					k u ³¹														
308-5					k y ³¹														
312-5					k j eu ²¹³														
313-5					kʰ w ɔ														
314-5					tʰ ai ⁵²														
323-5					m i ŋ ⁵²														
325-5					tʰ øy ³¹														
330-5					x u ³¹														
334-5					s i ʔ														
335-5					tsʰ w ei ⁴⁴														
338-5					k ɔ ³¹														
339-5					ts j ³¹														
341-5					x u ⁴⁴														
342-5					m i ŋ ⁵²														
343-5					x u ⁵²														
344-5					ŋ eu ³¹														
349-5					kʰ u ʔ														
353-5					tsʰ ou ŋ ²¹³														
360-5					x eu ⁵²														
375-5					ts w ei ³¹														
388-5					s i ³¹														
389-5					x w ei ⁴⁴														
392-5					kʰ w ŋ ŋ														
394-5					k w ŋ ŋ														
401-5					tʰ øy ³¹														
402-5					ts ai ⁴⁴														
403-5					t ei ²⁴²														
409-5					ts w ɔ														
418-5					m i ⁵²														
441-5					t j e ŋ ⁵²														
443-5					m u ⁵²														
459-5					w a ²⁴²														
460-5					t u ⁴⁴														
461-5					j e ⁵²														
464-5					t a ²¹³														
465-5					tʰ j e ŋ ⁵²														
466-5					tʰ ai ²¹³														
467-5					x u ⁴⁴														
469-5					s i ʔ ²³														
480-5					l y ɔ														
482-5					l a ⁵²														
484-5					x eu ³¹														
491-5					m i ³¹														
492-5					tsʰ i ⁴⁴														
495-5					ts j e ⁴⁴														
496-5					k u ⁴⁴														
507-5					l i ŋ ŋ														
509-5					tsʰ y ³¹														
510-5					pʰ a ⁵²														
513-5					s ɛ ⁴⁴														
518-5					s au ³¹														
525-5					ts j e ⁴⁴														
527-5					y ŋ ŋ														
533-5					x ai ⁵²														
548-5					kʰ a ʔ ²³														
554-5					x ai ⁵²														
558-5					y ɔ ŋ ⁵²														
564-5					x u ²⁴²														
580-5					s j e														
587-5					s j eu ³¹														
588-5					s au ³¹														
589-5					k j e ŋ ⁴⁴														
594-5					tsʰ j e ²³														
602-5					u ʔ														
604-5					s i ³¹														
611-5					s a ŋ ⁴⁴														
630-5					ts w ³¹														
637-5					k j ŋ ⁴⁴														
638-5					s i ³¹														
639-5					p ɔ ⁴⁴														
644-5					ts j ³¹														
648-5					s i e														
652-5					m ɔ ⁵²														
657-5					k a ŋ ⁴⁴														
658-5					p i ŋ ⁵²														
659-5					l j e ŋ ⁵²														
665-5					tsʰ ou ŋ ⁵²														
692-5					k ou ŋ ⁴⁴														
696-5					t ei ²⁴²														
707-5					i ŋ ŋ														
719-5					t ei ʔ ²³														
727-5					s i ŋ ⁴⁴														
732-5					w ɔ ŋ ⁵²														
733-5					m u ŋ ⁵²														
735-5					kʰ w ai ²¹³														
740-5					pʰ a ²¹³														
773-5					s j ɔ ŋ ⁴⁴														
788-5					m i ŋ ²⁴²														
808-5					tsʰ i ŋ ⁵²														
809-5					ŋ w ɔ ³¹														
816-5					t ɵy ²¹³														
818-5					x w ŋ ŋ														
821-5					s a ŋ ŋ														
822-5					s j eu														
826-5					t a ʔ ²³														
829-5					kʰ u ³¹														
841-5					ts w a ⁴⁴														
845-5					ts j ʔ ʔ														
848-5					p ɔ ⁵²														
858-5					p a ʔ ⁴														
862-5					tʰ øy ²¹³														
869-5					kʰ w ŋ ŋ														
874-5					ts i e														
876-5					tʰ j eu ²¹³														
883-5					ts w ʔ ²³														
894-5					t j eu ²⁴²														
903-5					k j e ʔ ²³														
905-5					tʰ øy ³¹														
910-5					tʰ a ⁵²														
911-5					tsʰ a ʔ ²³														
926-5					p w ŋ ŋ														
934-5					m u ⁵²														
968-5					s j eu ⁴⁴														
970-5					k ai ³¹														
982-5					k a ŋ ²¹³														
986-5					kʰ j eu														
997-5					k j ŋ ⁴⁴														
998-5					x u ³¹														
1001-5					s i ŋ ⁴⁴														
1003-5					x w a ŋ														
1005-5					p ei ŋ ⁵²														
1008-5					ts øy ʔ ²³														
2-6						j i t ²													
4-6						tʃʰ ei k													
5-6						tʃ ɔ ŋ ²²													
6-6						ʃ aː m ⁵⁵													
7-6						ʃ œ ŋ ⁵⁵													
8-6						h ɔ ²¹													
9-6						p u k ²													
17-6						tʃ u ŋ ⁵⁵													
31-6						k au ³⁵													
32-6						j i ²¹													
33-6						j y ²³													
38-6						j i ²³													
40-6						j u ŋ ²¹													
42-6						w u ²¹													
43-6						tʃ ɪ n ³⁵													
46-6						w u ŋ ²¹													
52-6						l i n ²²													
53-6						j a n ²¹													
56-6						k a n ⁵⁵													
59-6						tʰ a ⁵⁵													
60-6						tʃ ɔ ŋ ²²													
64-6						l a m ²¹													
68-6						k i n ⁵⁵													
85-6						w ai ²¹													
86-6						t i ⁵⁵													
87-6						tʃ y ³⁵													
93-6						n ai ²³													
98-6						l œy ²¹													
109-6						ʃ ɪ ŋ ⁵⁵													
115-6						t ou ²²													
118-6						tʃ i ³³													
124-6						k a ³³													
127-6						tʃ ɔ ³⁵													
133-6						tʰ ou ²¹													
144-6						ʃ a ⁵⁵													
161-6						h u ŋ ⁵⁵													
166-6						k w a n ³³													
170-6						j i ²¹													
171-6						tʰ ou ²¹													
173-6						j u t ²													
174-6						l œy ²²													
175-6						tʃ y n ²¹													
176-6						l i n ²¹													
177-6						p aː k ³													
179-6						l au ²¹													
181-6						p ɪ ŋ ⁵⁵													
182-6						h ei ⁵⁵													
189-6						k w a n ³³													
191-6						t u ŋ ⁵⁵													
193-6						l a m ²¹													
198-6						t a ŋ ²²													
199-6						h u ŋ ⁵⁵													
200-6						tʃʰ y t													
202-6						t ou ⁵⁵													
205-6						f u n ⁵⁵													
206-6						tʃʰ ɛ ²¹													
209-6						f aː t													
211-6						tʃʰ y ⁵⁵													
215-6						l ei ²²													
216-6						k w a t ⁵													
217-6						t ou ²²													
219-6						ʃ ɔ t													
220-6						tʃʰ i ³³													
225-6						h i n													
230-6						tʃ i n ⁵⁵													
234-6						pʰ ei t ²													
238-6						l ei t													
242-6						tʃ au ²²													
253-6						h a n ²¹													
256-6						ʃ ɔ k													
261-6						f ɔ ⁵⁵													
262-6						p aː k ²													
263-6						ʃ i ²²													
264-6						k i ŋ ⁵⁵													
271-6						ʃ i t ²													
272-6						tʃʰ i n ⁵⁵													
274-6						w u ²¹													
275-6						p aː n ²²													
279-6						n aː m ²¹													
287-6						l ɔ n ²¹													
291-6						h au ²¹													
295-6						h y ³³													
300-6						j au ²¹													
303-6						tʃʰ y ²³													
306-6						h au ³⁵													
307-6						k u ³⁵													
308-6						k w a t ⁵													
312-6						k au ³⁵													
313-6						h ɔ ³⁵													
314-6						tʰ ɔi ²¹													
323-6						m ɪ ŋ ²¹													
325-6						tʰ ou ²¹													
330-6						f u ³⁵													
334-6						h a k													
335-6						tʃʰ y ⁵⁵													
338-6						k ou ³⁵													
339-6						tʃ au ³⁵													
341-6						f u ⁵⁵													
342-6						m ɪ ŋ ²¹													
343-6						f ɔ ²¹													
344-6						j j u													
349-6						f u k													
353-6						tʃʰ œ ŋ ⁵⁵													
360-6						h au ²¹													
375-6						tʃ œy ³³													
388-6						ʃ i ²²													
389-6						f w i ³⁵													
392-6						h ɔ n ³³													
394-6						k w n n													
401-6						tʰ ou ²¹													
402-6						tʃ ɔi ³³													
403-6						t i ²²													
409-6						tʃ ɔ ⁵⁵													
418-6						m aːi ²¹													
441-6						tʰ i n ²¹													
443-6						m ɔ ²¹													
459-6						w aː ²¹													
460-6						t ɔ ⁵⁵													
461-6						j i ²¹													
464-6						t aː p ³													
465-6						tʰ i n ²¹													
466-6						tʰ ɔi ²¹													
467-6						f u ⁵⁵													
469-6						ʃ i t ²													
480-6						n œy ²³													
482-6						n aː ²¹													
484-6						h ɔ ³⁵													
491-6						m ei ²³													
492-6						tʃʰ ei ⁵⁵													
495-6						tʃ i ⁵⁵													
496-6						k u ⁵⁵													
507-6						n i n ²¹													
509-6						tʃʰ y ²³													
510-6						pʰ ɔ ²¹													
513-6						ʃ ai ⁵⁵													
518-6						ʃ ɔ ³⁵													
525-6						tʃ i ³⁵													
527-6						j u n ²²													
533-6						h aːi ²¹													
548-6						h ɔ t ³													
554-6						h aːi ²³													
558-6						j u ŋ ²¹													
564-6						f u ²²													
580-6						ʃ ɛ ⁵⁵													
587-6						ʃ j u ³⁵													
588-6						ʃ au ³⁵													
589-6						tʃ i n ⁵⁵													
594-6						tʃʰ i k													
602-6						w u t													
604-6						ʃ i ³⁵													
611-6						ʃ aː n ⁵⁵													
630-6						tʃ ɔ ³⁵													
637-6						k a n ⁵⁵													
638-6						ʃ i ²²													
639-6						p ɔ k													
644-6						tʃ au ³⁵													
648-6						ʃ ai t													
652-6						m ou ²³													
657-6						k ɔ n ⁵⁵													
658-6						pʰ ɪ ŋ ²¹													
659-6						n i n ²¹													
665-6						tʃʰ u ŋ ²¹													
692-6						k u ŋ ⁵⁵													
696-6						t ai ²²													
707-6						j i n ²¹													
719-6						t aː k ³													
727-6						ʃ ɪ ŋ ⁵⁵													
732-6						w u ŋ ²¹													
733-6						m ɔ ŋ ²¹													
735-6						f aːi ³³													
740-6						pʰ a ²¹													
773-6						ʃ œ ŋ ⁵⁵													
788-6						m aː n ²³													
808-6						tʃʰ a ŋ ²¹													
809-6						ŋ a ²³													
816-6						t ɔi ²²													
818-6						f u ŋ ²¹													
821-6						ʃ aː n ²²													
822-6						ʃ au ³⁵													
826-6						t aː p ³													
829-6						h au ³³													
841-6						tʃ ɔ ⁵⁵													
845-6						tʃ i k													
848-6						pʰ aːu ³⁵													
858-6						pʰ a ²¹ ²													
862-6						tʰ ɔ ⁵⁵													
869-6						h y n ²¹													
874-6						tʃ i ³⁵													
876-6						tʰ j u ³³													
883-6						tʃ ɔ k ⁵													
894-6						t au u													
903-6						tʃ i ⁵⁵													
905-6						tʰ œy ³³													
910-6						tʰ ai ²¹													
911-6						tʃʰ a t													
926-6						p aː n ⁵⁵													
934-6						m ɔ k													
968-6						ʃ au ⁵⁵													
970-6						k aːi ³⁵													
982-6						k ɔ n ³⁵													
986-6						h au ³⁵													
997-6						k a n ⁵⁵													
998-6						f u ³⁵													
1001-6						ʃ ɪ ŋ ⁵⁵													
1003-6						f u ŋ ⁵⁵													
1005-6						pʰ u n ²¹													
1008-6						tʃ u k													
2-7							i ²¹³												
4-7							tɕʰ ɿ ²¹³												
5-7							ts a ŋ ³⁵												
6-7							s a n ⁵⁵												
7-7							s a ŋ ³⁵												
8-7							x a ²¹³												
9-7							p ɤ ²¹³												
17-7							ts o ŋ ⁵⁵												
31-7							tɕ j ou												
32-7							j a ²¹³												
33-7							n ou												
38-7							ɯ ⁴²												
40-7							j n n ²¹³												
42-7							u ⁴²												
43-7							ts ə n ⁴²												
46-7							w a ŋ ²¹³												
52-7							n j a ŋ ²¹³												
53-7							n ə n ²¹³												
56-7							tɕ i n ⁵⁵												
59-7							tʰ a ²¹³												
60-7							ts a ŋ ³⁵												
64-7							n i n ³⁵												
68-7							tɕ j a n ³⁵												
85-7							w ei ³⁵												
86-7							t i ⁵⁵												
87-7							tɕ ou ³⁵												
93-7							n i ⁴²												
98-7							n i ²¹³												
109-7							ɕ ə n ³⁵												
115-7							t au ⁴²												
118-7							ts j ²¹³												
124-7							tɕ j a												
127-7							ts ou ³⁵												
133-7							tʰ au ⁵⁵												
144-7							s a ⁵⁵												
161-7							ɕ j o ŋ ⁵⁵												
166-7							k w a ŋ ⁵⁵												
170-7							ɯ ⁴²												
171-7							tʰ ou ²¹³												
173-7							n ou ²¹³												
174-7							n ei ⁴²												
175-7							tɕʰ w n												
176-7							n j a ŋ ²¹³												
177-7							p a ²¹³												
179-7							n j ou												
181-7							p i n ⁵⁵												
182-7							tɕʰ i ²¹³												
189-7							k w a n ⁵⁵												
191-7							t o ŋ ⁵⁵												
193-7							n ə n ²¹³												
198-7							t ə n ³⁵												
199-7							ɕ j o ŋ ⁵⁵												
200-7							tsʰ ou ²¹³												
202-7							t au ⁵⁵												
205-7							f o n ⁵⁵												
206-7							tɕʰ j ²¹³												
209-7							x a a												
211-7							tsʰ ou ⁵⁵												
215-7							n i ³⁵												
216-7							k w a ⁵⁵												
217-7							t au ⁴²												
219-7							s w a												
220-7							tsʰ ɿ ³⁵												
225-7							tɕʰ j a n												
230-7							tɕ j a n												
234-7							pʰ i ²¹³												
238-7							n i ²¹³												
242-7							ts ou ³⁵												
253-7							tɕʰ i n ²¹³												
256-7							s o ²¹³												
261-7							x w a												
262-7							p ɤ ²¹³												
263-7							s ɿ ²¹³												
264-7							tɕ j a ŋ												
271-7							s ɿ ²¹³												
272-7							tɕʰ j a n												
274-7							u ⁴²												
275-7							p a n ³⁵												
279-7							n a n ²¹³												
287-7							n a n ²¹³												
291-7							x ou ²¹³												
295-7							tɕʰ y ³⁵												
300-7							j ou ⁴²												
303-7							tɕʰ y ⁴²												
306-7							kʰ u ⁴²												
307-7							k u ⁴²												
308-7							tɕ y ³⁵												
312-7							tɕ j au ³⁵												
313-7							kʰ o ⁴²												
314-7							tʰ ɛ ²¹³												
323-7							m i n ²¹³												
325-7							tʰ ou ⁴²												
330-7							f u ⁴²												
334-7							ɕ i ²¹³												
335-7							tsʰ w ei ⁵⁵												
338-7							k au ⁴²												
339-7							ts ou ⁵⁵												
341-7							x u ⁵⁵												
342-7							m i n ²¹³												
343-7							x o ²¹³												
344-7							j au ⁴²												
349-7							kʰ u ²¹³												
353-7							tsʰ w n ŋ												
360-7							x ou ²¹³												
375-7							ts w ³⁵												
388-7							s ɿ ³⁵												
389-7							x w ei												
392-7							kʰ w ə n												
394-7							tɕ j a n ³⁵												
401-7							tʰ u ⁴²												
402-7							ts ai ³⁵												
403-7							t i ³⁵												
409-7							ts o ²¹³												
418-7							m ei ²¹³												
441-7							tʰ j a n ²¹³												
443-7							m o ŋ ³⁵												
459-7							w a ⁴²												
460-7							t o ⁵⁵												
461-7							j a ²¹³												
464-7							t a ²¹³												
465-7							tʰ j a n ³⁵												
466-7							tʰ ɛ ²¹³												
467-7							f u ⁵⁵												
469-7							s ɿ ²¹³												
480-7							n ou ²¹³												
482-7							n i n												
484-7							x au ⁴²												
491-7							m ei ⁴²												
492-7							tɕʰ i ⁵⁵												
495-7							ts j ²¹³												
496-7							k u ⁵⁵												
507-7							n j a ŋ ²¹³												
509-7							tɕʰ y ⁴²												
510-7							pʰ o ²¹³												
513-7							ɕ y ³⁵												
518-7							s au ⁴²												
525-7							ts ɿ ³⁵												
527-7							j n n												
533-7							x ai ²¹³												
548-7							kʰ a ²¹³												
554-7							x ai ³⁵												
558-7							j o ŋ ²¹³												
564-7							f u ⁴²												
580-7							s ɤ ²¹³												
587-7							ɕ j au												
588-7							s au ⁴²												
589-7							tɕ j a n ⁵⁵												
594-7							tsʰ ɿ ²¹³												
602-7							u ²¹³												
604-7							s ɿ ⁴²												
611-7							s a n ⁵⁵												
630-7							ts o ⁴²												
637-7							tɕ i n ⁵⁵												
638-7							s ɿ ³⁵												
639-7							p o ³⁵												
644-7							ts ou ⁴²												
648-7							ɕ ɿ ²¹³												
652-7							m au ²¹³												
657-7							k a n ⁵⁵												
658-7							pʰ i n ²¹³												
659-7							n j a n ²¹³												
665-7							tsʰ w ŋ ²¹³												
692-7							k o ŋ ⁵⁵												
696-7							t i ³⁵												
707-7							i n ⁴²												
719-7							t i ²¹³												
727-7							ɕ ə n ⁵⁵												
732-7							w a ŋ ³⁵												
733-7							m o ŋ ²¹³												
735-7							kʰ w ai ³⁵												
740-7							pʰ a ²¹³												
773-7							ɕ j a ŋ												
788-7							m a n ³⁵												
808-7							tsʰ ə n ²¹³												
809-7							ŋ a ⁴²												
816-7							t ai ³⁵												
818-7							f a ŋ ²¹³												
821-7							s a n ³⁵												
822-7							s ou ⁴²												
826-7							t a ²¹³												
829-7							kʰ u ⁴²												
841-7							ts a a												
845-7							ts ɿ ²¹³												
848-7							p au ²¹³												
858-7							pʰ o ²¹³												
862-7							tʰ o ²¹³												
869-7							tɕʰ y n ²¹³												
874-7							ts ɿ ²¹³												
876-7							tʰ j au ³⁵												
883-7							ts o ²¹³												
894-7							t j au ³⁵												
903-7							tɕ j ²¹³												
905-7							tʰ ei ei												
910-7							tʰ i ²¹³												
911-7							tsʰ a ²¹³												
926-7							p a n ³⁵												
934-7							m o ŋ												
968-7							s ou ⁵⁵												
970-7							k ai ⁴²												
982-7							k a n ⁴²												
986-7							kʰ j au												
997-7							tɕ i n ⁵⁵												
998-7							f u ⁴²												
1001-7							ɕ ə n ⁵⁵												
1003-7							f a ŋ ⁵⁵												
1005-7							pʰ a ŋ ²¹³												
1008-7							ts ou ²¹³												
2-8								i ⁵⁵											
4-8								tɕʰ ʅ ⁴²											
5-8								ʈʂ a ŋ ²¹											
6-8								ʂ a ŋ											
7-8								ʂ a ŋ ²¹³											
8-8								ɕ j a											
9-8								p ei ⁴²											
17-8								ʈʂ u ŋ ²¹³											
31-8								tɕ j ou ⁵⁵											
32-8								j a ⁴²											
33-8								y u											
38-8								ə ⁵⁵											
40-8								y ŋ ŋ											
42-8								u ⁵⁵											
43-8								tɕ ieː ²¹											
46-8								w a ŋ ⁴²											
52-8								l j a ŋ ⁴²											
53-8								ʐ eː ⁴²											
56-8								tɕ ieː ²¹³											
59-8								tʰ a ²¹³											
60-8								ʈʂ a ŋ ²¹											
64-8								l i ŋ ⁴²											
68-8								tɕ iaː ²¹											
85-8								w ei ²¹											
86-8								t i ²¹³											
87-8								ʈʂ u ²¹											
93-8								l i ⁵⁵											
98-8								l w ei											
109-8								ɕ i ŋ											
115-8								t ɔ ⁵⁵											
118-8								ʈʂ j ²¹³											
124-8								tɕ j a ²¹³											
127-8								ʈʂ u ə											
133-8								tʰ ɔ ⁴²											
144-8								ʂ a ²¹³											
161-8								ɕ y ŋ ²¹³											
166-8								k w ²¹³											
170-8								ə ⁵⁵											
171-8								tʰ u ⁴²											
173-8								ʐ ʅ ²¹											
174-8								l w ei ²¹											
175-8								tɕʰ u ⁴²											
176-8								l j a ŋ ⁴²											
177-8								p a ⁴²											
179-8								l j ou											
181-8								p i ŋ ²¹³											
182-8								tɕʰ i ⁴²											
189-8								k uaː ²¹³											
191-8								t u ŋ ²¹³											
193-8								l ə ŋ											
198-8								t ə ŋ ²¹											
199-8								ɕ y ŋ ŋ											
200-8								ʈʂʰ u ⁴²											
202-8								t ɔ ²¹³											
205-8								f ə ŋ ²¹³											
206-8								tɕʰ ʅ e											
209-8								x w a											
211-8								ʈʂʰ u ²¹³											
215-8								l i ²¹											
216-8								k w a ²¹³											
217-8								t ɔ ⁵⁵											
219-8								ʂ w a ²¹³											
220-8								ʈʂʰ ʅ ²¹											
225-8								tɕʰ iaː ⁴²											
230-8								tɕ iaː ²¹											
234-8								pʰ i ⁴²											
238-8								l i ²¹											
242-8								ʈʂ u ²¹											
253-8								tɕʰ i ŋ											
256-8								ʂ u ə											
261-8								x w a ²¹											
262-8								p ei ²¹³											
263-8								ʂ ʅ ⁴²											
264-8								tɕ j a											
271-8								ʂ ʅ ⁴²											
272-8								tɕʰ iaː ²¹³											
274-8								u ⁵⁵											
275-8								p aː ⁵⁵											
279-8								n aː ⁴²											
287-8								l w a ŋ											
291-8								x ou ⁴²											
295-8								tɕʰ y ²¹											
300-8								j ou ⁵⁵											
303-8								tɕʰ y ²¹³											
306-8								kʰ ou ⁵⁵											
307-8								k u ⁵⁵											
308-8								tɕ y ²¹³											
312-8								tɕ j ɔ ²¹											
313-8								kʰ ə ⁵⁵											
314-8								tʰ ɛ ⁴²											
323-8								m i ŋ ⁴²											
325-8								tʰ u ⁵⁵											
330-8								f u ⁵⁵											
334-8								ɕ i ²¹³											
335-8								ʈʂʰ w aː ²¹³											
338-8								k ɔ ⁵⁵											
339-8								ʈʂ u ²¹³											
341-8								x u ²¹³											
342-8								m i ŋ ²¹											
343-8								x w ə											
344-8								j ɔ ⁵⁵											
349-8								kʰ u ²¹³											
353-8								ʈʂʰ u ŋ ²¹³											
360-8								x ou ⁴²											
375-8								ʈʂ w ei											
388-8								ʂ ʅ ²¹											
389-8								x w ei											
392-8								kʰ u ŋ											
394-8								tɕ j ²¹											
401-8								tʰ u ⁵⁵											
402-8								ʈʂ ɛ ²¹											
403-8								t i ²¹											
409-8								ʈʂ w ə											
418-8								m ei ⁴²											
441-8								tʰ iaː ⁴²											
443-8								m u ²¹											
459-8								w ɛ ²¹											
460-8								t w ə											
461-8								j a ²¹											
464-8								t ɛ ²¹											
465-8								tʰ iaː ⁴²											
466-8								tʰ ɛ ⁴²											
467-8								f u ²¹³											
469-8								ʂ ʅ ²¹³											
480-8								ɲ j ⁵⁵											
482-8								n ɛ ⁵⁵											
484-8								x ɔ ⁵⁵											
491-8								m ei ²¹											
492-8								tɕʰ i ²¹³											
495-8								ʈʂ j æ											
496-8								k u ²¹³											
507-8								ɲ j a ŋ ⁴²											
509-8								tɕʰ y ²¹											
510-8								pʰ ə ⁴²											
513-8								ɕ i ²¹											
518-8								ʂ ɔ ⁵⁵											
525-8								ʈʂ ʅ ²¹											
527-8								i ŋ ²¹											
533-8								x j æ											
548-8								kʰ ə ²¹³											
554-8								x ɛ ²¹											
558-8								y ŋ ŋ ⁴²											
564-8								f u ⁴²											
580-8								ʂ ə ²¹											
587-8								ɕ j ɔ											
588-8								ʂ ɔ ⁵⁵											
589-8								tɕ iaː ²¹³											
594-8								ʈʂʰ ʅ ⁴²											
602-8								u ²¹³											
604-8								ʂ ʅ ⁵⁵											
611-8								ʂ a ŋ											
630-8								ʈʂ w ə ⁵⁵											
637-8								tɕ ieː ²¹³											
638-8								ʂ ʅ ²¹											
639-8								p ə ²¹											
644-8								ʈʂ ou ⁵⁵											
648-8								ɕ i ⁴²											
652-8								m ɔ ²¹											
657-8								k aː ²¹³											
658-8								pʰ i ŋ ⁴²											
659-8								ɲ iaː ⁴²											
665-8								ʈʂʰ u ŋ ⁴²											
692-8								k u ŋ ²¹³											
696-8								t i ²¹											
707-8								i ŋ ŋ											
719-8								t ə ⁵⁵											
727-8								ɕ i ŋ ²¹³											
732-8								w a ŋ ²¹											
733-8								m a ŋ ⁴²											
735-8								kʰ w ɛ ²¹											
740-8								pʰ a ⁴²											
773-8								ɕ j a ŋ ²¹³											
788-8								m aː ²¹											
808-8								ʈʂʰ eː ŋ											
809-8								j a ⁵⁵											
816-8								t ɛ ²¹											
818-8								f aː ŋ											
821-8								ʂ a ŋ											
822-8								ʂ ou ⁵⁵											
826-8								t a ⁵⁵											
829-8								kʰ ɔ ⁵⁵											
841-8								ʈʂ w a ²¹³											
845-8								ʈʂ ʅ ²¹³											
848-8								pʰ ɔ ²¹											
858-8								pʰ a ⁴²											
862-8								tʰ w ə											
869-8								tɕʰ u ⁴²											
874-8								ʈʂ ʅ ²¹											
876-8								tʰ j ɔ ²¹											
883-8								ʈʂ w ə											
894-8								t j ɔ ²¹											
903-8								tɕ j ²¹³											
905-8								tʰ w ei ²¹³											
910-8								tʰ i ⁴²											
911-8								ʈʂʰ a ⁴²											
926-8								p aː ⁵⁵											
934-8								m u ²¹											
968-8								ʂ ou ²¹³											
970-8								k j æ											
982-8								k aː ²¹³											
986-8								kʰ j ɔ											
997-8								tɕ ieː ²¹³											
998-8								f u ⁵⁵											
1001-8								ɕ i ŋ ²¹³											
1003-8								f aː ŋ											
1005-8								pʰ a ŋ ⁴²											
1008-8								ʈʂ u ⁴²											
2-9									j i t										
4-9									tsʰ i t										
5-9									tsʰ ɔ ŋ ⁵²										
6-9									s a n ⁴⁴										
7-9									s ɔ ŋ ⁴⁴										
8-9									h j a										
9-9									p u k ¹										
17-9									tsʰ u ŋ ⁴⁴										
31-9									k j u ³¹										
32-9									j a ¹¹										
33-9									j u ³¹										
38-9									ɲ i ³¹										
40-9									j u n ¹¹										
42-9									v u ³¹										
43-9									k j n ⁴⁴										
46-9									v ɔ ŋ ¹¹										
52-9									l j a ŋ ¹¹										
53-9									j j n ¹¹										
56-9									k j n ⁴⁴										
59-9									tʰ a ⁴⁴										
60-9									tsʰ ɔ ŋ ⁵²										
64-9									l i n ¹¹										
68-9									k j a n ⁵²										
85-9									v i ⁵²										
86-9									t i ⁴⁴										
87-9									ts u ⁵²										
93-9									l i ³¹										
98-9									l ai ¹¹										
109-9									s j a ŋ ⁵²										
115-9									t au ³¹										
118-9									ts j a ⁴⁴										
124-9									k j a										
127-9									ts u ⁵²										
133-9									tʰ au ⁵²										
144-9									s a ⁴⁴										
161-9									h j u ŋ ⁴⁴										
166-9									k ɔ n ⁴⁴										
170-9									ɲ i ³¹										
171-9									tʰ u ⁵²										
173-9									j i t										
174-9									l w i										
175-9									tsʰ j a n										
176-9									l j a ŋ ¹¹										
177-9									p a t ¹										
179-9									l j u ⁵										
181-9									pʰ j a ŋ ⁴⁴										
182-9									kʰ i ¹¹										
189-9									k ɔ n ⁴⁴										
191-9									tʰ u ŋ ⁴⁴										
193-9									l ɔ n ¹¹										
198-9									tʰ ɛ n ⁵²										
199-9									h j u ŋ ⁴⁴										
200-9									tsʰ u t										
202-9									t au ⁴⁴										
205-9									f u n ⁴⁴										
206-9									tsʰ j a t ¹										
209-9									f a t ⁵										
211-9									tsʰ u ⁴⁴										
215-9									l i ⁵²										
216-9									k ɔ a ⁴⁴										
217-9									tʰ au ⁵²										
219-9									s ɔ n ⁴⁴										
220-9									tsʰ ɿ ⁴⁴										
225-9									kʰ j a n ¹¹										
230-9									k j a n ⁵²										
234-9									pʰ i a										
238-9									l i ⁵²										
242-9									ts u ⁵²										
253-9									kʰ j a n ¹¹										
256-9									s ɔ k										
261-9									f a ⁴⁴										
262-9									p a k										
263-9									s ɿ ⁴⁴										
264-9									tsʰ j a ŋ ⁵²										
271-9									s a t										
272-9									tsʰ j a n ⁵²										
274-9									v u ³¹										
275-9									p a n ⁵²										
279-9									n a n ¹¹										
287-9									l ɔ n ¹¹										
291-9									f u ¹¹										
295-9									kʰ j u										
300-9									j j u ¹¹										
303-9									tsʰ j u										
