COGID	Duhumbi	Jerigaon	Khispi	Khoina	Khoitam	Rahung	Rupa	Shergaon
828-4				s				
827-4				p u				
835-4				n ə				
308-4				r yː				
844-4				ʐ yː				
848-4				m a				
705-4				l a				
613-4				a				
649-4				x ɛ k				
876-4				ts ɔ̃ː				
878-4				j u ŋ				
889-4				x ɔ̃ː				
898-4				n y k				
902-4				f u				
910-4				a n				
916-4				l a				
919-4				r aː				
922-4				s i k				
930-4				tɕʰ ɔ̃ː				
933-4				kʰ ɐ				
939-4				r ə k				
947-4				w ɛ n				
948-4				n u				
963-4				ʐ uː				
967-4				tsʰ y k				
969-4				ʂ uː				
970-4				kʰ u k				
972-4				n ə				
731-4				m yː				
973-4				b i ŋ				
974-4				n a				
979-4				ts a				
182-4				kʰ yː				
993-4				n ə				
994-4				j yː				
1001-4				ʂ a				
1002-4				d u				
1005-4				tsʰ yː				
1009-4				kʰ a				
1022-4				ʂ uː				
1021-4				j u k				
1043-4				j u ŋ				
1049-4				t aː				
1065-4				kʰ ĩː				
1068-4				j ɔː				
1077-4				l y ŋ				
1081-4				r ɔ̃ː				
1084-4				f i ŋ				
1092-4				m a				
1091-4				tɕʰ yː				
1096-4				n ə				
1097-4				g yː				
1102-4				n aː				
1104-4				tʰ ɛ				
1108-4				tsʰ ɐ k				
552-4				dʑ ə				
1111-4				b l				
1116-4				ʂ ɔ̃ː				
722-4				kʰ a				
1141-4				j u				
1147-4				b ə				
1146-4				ʐ ɐ̃ː				
1150-4				x a ŋ				
1151-4				u				
1158-4				kʰ ɐ k				
1159-4				pʰ ɔ̃ː				
1164-4				tʰ a				
1163-4				r a				
1167-4				s a ŋ				
1171-4				l aː				
1177-4				ʐ yː				
1187-4				kʰ ɐ				
1189-4				n i k				
52-4				kʰ uː				
1195-4				ʐ yː				
1203-4				tʰ y k				
1211-4				j ɔː				
329-4				r iː				
1217-4				m a				
72-4				kʰ uː				
1218-4				tsʰ i k				
1222-4				tsʰ ɔ̃ː				
1229-4				dʑ ə ŋ				
1238-4				d ɔ̃ː				
1249-4				m ə				
1252-4				j uː				
1254-4				n ə				
1253-4				s u n				
1257-4				kʰ				
1263-4				dʑ ə				
1266-4				dʑ ə k				
584-4				t u ŋ				
7-4				w aː				
1191-4				l a ŋ				
13-4				tɕʰ uː				
18-4				dʑ i				
33-4				n ə				
81-4				s a				
89-4				tʰ ɔ ŋ				
90-4				ʐ y				
104-4				m a				
123-4				tsʰ a				
122-4				kʰ øː				
121-4				m a				
159-4				ʂ y				
161-4				kʰ ɛ̃ː				
170-4				g ə ʔ				
186-4				dʑ ə				
191-4				ʐ ə				
211-4				b a				
210-4				kʰ ɔ̃ː				
217-4				kʰ				
221-4				n yː				
233-4				d u				
246-4				t yː				
252-4				ts a n				
253-4				r ə				
261-4				b a				
262-4				j				
281-4				ts a k				
287-4				l a				
288-4				l a				
292-4				d ɔ				
297-4				kʰ ɐ k				
311-4				kʰ yː				
332-4				b a				
342-4				ɔ				
358-4				j u ŋ				
366-4				kʰ y				
378-4				tsʰ ɐ̃ː				
382-4				m yː				
392-4				ɖʐ ɔ k				
397-4				b a				
437-4				x ɐː				
444-4				pʰ l a k				
465-4				tsʰ i				
471-4				m ɐ̃ː ŋ				
481-4				dʑ a				
500-4				m i ŋ				
525-4				tsʰ i				
542-4				ɖʐ u				
625-4				r u ŋ				
638-4				n y				
640-4				tsʰ ĩː				
656-4				ʐ y				
657-4				d u ŋ				
659-4				d uː				
711-4				tsʰ ɔ̃ː				
745-4				n ə				
818-4				tʰ ɛ				
839-4				tsʰ ɔ̃ː				
841-4				j a				
894-4				b a				
932-4				ʂ uː				
1-5					g uː			
5-5					n ə			
4-5					tʰ i k			
6-5					n a ŋ			
15-5					dʑ y			
55-5					l ɔ			
56-5					a			
60-5					s ɛː			
61-5					kʰ y ŋ			
80-5					tɕʰ ɔ k			
87-5					tɕʰ a			
86-5					pʰ l u			
92-5					pʰ l ɔː			
102-5					m u			
106-5					pʰ u k			
108-5					d u			
107-5					pʰ l ɔː			
112-5					pʰ a m			
115-5					s			
114-5					tʰ u ŋ			
120-5					d u			
124-5					a			
125-5					tʰ ɔ k			
132-5					s ə			
131-5					r i ŋ			
136-5					m u			
134-5					kʰ a k			
137-5					a			
138-5					d ɔ k			
140-5					h uː			
143-5					tɕʰ a k			
145-5					tɕʰ ũː ŋ			
147-5					h ɛː			
149-5					m u k			
153-5					s			
152-5					kʰ a n			
158-5					k i k			
163-5					l i			
164-5					n yː			
167-5					pʰ a ŋ			
171-5					n y ŋ			
172-5					b y k			
173-5					tʰ ɔ			
183-5					r ɛː			
185-5					m uː			
188-5					g			
189-5					tɕ i ŋ			
193-5					h a			
196-5					m ɔ̃ː			
199-5					tɕʰ ɛː			
200-5					kʰ a n			
201-5					kʰ i			
202-5					kʰ			
203-5					tʰ u ŋ			
204-5					b yː			
206-5					n a m			
117-5					b yː			
146-5					kʰ eˀ			
219-5					pʰ			
218-5					tɕʰ ɛː			
224-5					m u ŋ			
240-5					tɕʰ a k			
244-5					j ɔ			
255-5					n ə			
260-5					b eˀ			
263-5					r ɔː			
269-5					g a k			
271-5					tʰ a k			
209-5					kʰ eˀ			
277-5					m a			
278-5					b u ŋ			
135-5					d ə			
284-5					m yː			
797-5					a			
290-5					l i ŋ			
289-5					tɕ i k			
296-5					n ə			
310-5					s			
319-5					yː			
325-5					r a			
327-5					tʰ ɛː			
331-5					k ɔː			
337-5					b ɛ n			
338-5					l i ŋ			
339-5					ɔ̃ː			
350-5					kʰ			
349-5					tʰ y ŋ			
357-5					tɕʰ u			
355-5					a			
363-5					m a			
361-5					tʰ ɔː			
365-5					s a m			
364-5					g a ʔ			
375-5					r u k			
379-5					s a t			
380-5					kʰ a			
396-5					j ɔː			
400-5					m uː			
405-5					d a ŋ			
404-5					s u m			
409-5					r ɛ k			
410-5					i k			
415-5					b ɔ			
416-5					b ɛ			
101-5					n u			
37-5					kʰ uː			
424-5					pʰ ɛː			
434-5					tɕʰ a m			
445-5					p			
446-5					s yː			
451-5					t u			
457-5					n a m			
456-5					b ɛ uː			
464-5					pʰ i ŋ			
473-5					tɕʰ yː			
474-5					ɔ ŋ			
479-5					s i ŋ			
489-5					j ɔ			
490-5					h ɔ̃ː			
494-5					s ə			
503-5					g ə			
502-5					z a ŋ			
235-5					l y ŋ			
519-5					l i			
523-5					u k			
527-5					kʰ ɛ ŋ			
538-5					s			
544-5					j a m			
850-5					a			
554-5					dʑ ə			
553-5					r i ŋ			
558-5					kʰ ũː ŋ			
561-5					s a			
562-5					p ɔ			
564-5					j ɛː			
567-5					m u			
570-5					pʰ yː			
575-5					ɔː			
582-5					l a			
585-5					a			
589-5					kʰ ɔ m			
593-5					d ɛ n			
594-5					l ə			
595-5					tʰ ɛː			
596-5					n u			
598-5					z u			
599-5					d ɛ			
602-5					z ɛː			
603-5					l a p			
606-5					s ɔ ŋ			
605-5					b ɔ			
620-5					l ɛː			
637-5					pʰ a k			
639-5					dʑ y			
645-5					kʰ u			
646-5					r i ŋ			
168-5					h ɛ k			
658-5					h a n			
665-5					pʰ uː			
668-5					h uː			
677-5					t a ŋ			
75-5					k u ŋ			
678-5					s uː			
682-5					m a n			
493-5					z yː			
693-5					s a			
694-5					m uː			
702-5					tɕ ɔ m			
704-5					m uː			
176-5					l uː			
709-5					s a			
710-5					t eˀ			
714-5					m a			
718-5					kʰ			
719-5					tɕʰ ũː ŋ			
22-5					m yː			
723-5					tɕ i ŋ			
726-5					z y ŋ			
729-5					b			
730-5					r ɛː			
739-5					pʰ l i			
740-5					b ə			
741-5					kʰ ɔ k			
744-5					a			
743-5					h			
746-5					pʰ u ŋ			
748-5					tʰ y			
747-5					kʰ yː			
749-5					kʰ a n			
751-5					t ɔ̃ː			
762-5					m a n			
764-5					h a n			
765-5					dʑ y			
788-5					h u			
615-5					l a k			
803-5					s u			
802-5					w a k			
808-5					b ɛ			
809-5					tɕ i			
819-5					d y k			
821-5					s ə			
820-5					b ɔ			
828-5					s a k			
827-5					p yː			
835-5					n ə			
308-5					r yː			
844-5					z i			
848-5					m u			
705-5					l uː			
613-5					a			
649-5					h ɛ k			
876-5					tɕ ɔ̃ː			
878-5					j ɔ ŋ			
889-5					h ũː ŋ			
898-5					n y k			
902-5					h ũː ŋ			
910-5					a n			
916-5					l i			
919-5					r ɛː			
922-5					s i k			
930-5					tɕʰ ɔː			
933-5					k ɛː			
939-5					r i k			
947-5					w a n			
948-5					n u			
963-5					z uː			
967-5					tɕʰ y k			
969-5					s			
970-5					kʰ u k			
972-5					n ə			
731-5					m yː			
973-5					dʑ y ŋ			
974-5					n ə			
979-5					tɕ a n			
182-5					kʰ yː			
993-5					n ə			
994-5					j yː			
1001-5					s a			
1002-5					d u			
1005-5					tɕʰ yː			
1009-5					kʰ ɔː			
1022-5					s y			
1021-5					j u			
1043-5					j u ŋ			
1049-5					t ɛː			
1065-5					kʰ ĩː			
1068-5					j ɔː			
1077-5					l y ŋ			
1081-5					r ũː ŋ			
1084-5					h i ŋ			
1092-5					m u			
1091-5					tɕʰ yː			
1096-5					n ə			
1097-5					g yː			
1102-5					n ɛː			
1104-5					tʰ ɛː			
1108-5					tɕʰ a k			
552-5					dʑ uː			
1111-5					b ɔ ɔː			
1116-5					s ɔ̃ː			
722-5					kʰ ɔː			
1141-5					j ɔ̃ː ŋ			
1147-5					b ə			
1146-5					z ɔ			
1150-5					h a ŋ			
1151-5					u ŋ			
1158-5					h a k			
1159-5					pʰ l ŋ			
1164-5					tʰ a			
1163-5					l uː			
1167-5					s a ŋ			
1171-5					l ɛː			
1177-5					z yː			
1187-5					kʰ ɔ̃ː			
1189-5					n ə k			
52-5					kʰ uː			
1195-5					z yː			
1203-5					tʰ y k			
1211-5					j ɔː			
329-5					r ɔ			
1217-5					m a			
72-5					kʰ uː			
1218-5					tɕʰ i k			
1222-5					tɕʰ ĩː			
1229-5					dʑ a ŋ			
1238-5					d ũː ŋ			
1249-5					n yː			
1252-5					j uː			
1254-5					n ə			
1253-5					s ɔ m			
1257-5					k ɔː			
1263-5					dʑ ə			
1266-5					dʑ a k			
584-5					t u ŋ			
7-5					w ɛː			
1191-5					l a ŋ			
13-5					tɕʰ uː			
33-5					n ə			
74-5					t ɛ			
81-5					s a ŋ			
83-5					m i k			
89-5					tʰ ɔ ŋ			
90-5					z ɔː			
104-5					m			
154-5					tɕʰ ɔː			
159-5					s			
161-5					tɕʰ yː			
170-5					g ɛ t			
91-5					a			
181-5					n uː			
186-5					dʑ ə			
191-5					s ə			
211-5					b ɛ			
210-5					kʰ ɔ̃ː			
217-5					k			
221-5					n yː			
233-5					d u			
246-5					t yː			
252-5					tɕ a n			
253-5					r a m			
261-5					b y			
262-5					yː			
281-5					tɕ a k			
287-5					l i			
288-5					l uː			
297-5					kʰ ɔ k			
311-5					k			
332-5					b uː			
342-5					ɔ			
358-5					j ɔ ŋ			
366-5					k			
382-5					m yː			
392-5					dʑ ɔ k			
397-5					b ɔː			
437-5					h ɛː			
444-5					pʰ l uː			
465-5					tɕʰ i			
471-5					m u			
477-5					d u			
478-5					r ɔ			
481-5					dʑ a p			
483-5					z ɛ n			
500-5					m i ŋ			
511-5					kʰ			
525-5					tɕʰ yː			
542-5					dʑ ɔ ŋ			
625-5					r u ŋ			
638-5					n u			
640-5					tɕʰ ĩː			
656-5					z ə			
657-5					d u ŋ			
659-5					d uː			
711-5					tɕʰ ɔː			
745-5					n ə			
818-5					tʰ i			
825-5					tʰ a			
839-5					tɕʰ ɔ			
841-5					j			
894-5					b yː			
1-6						g uː		
5-6						n a		
4-6						tʰ i k		
6-6						n a ŋ		
15-6						dʑ i		
55-6						l u		
56-6						a		
60-6						s ɛː		
61-6						kʰ y ŋ		
80-6						tɕʰ ɔ k		
87-6						tɕʰ a		
86-6						pʰ l u		
92-6						pʰ l yː		
102-6						m ə		
106-6						pʰ u k		
108-6						d ə		
107-6						pʰ l		
112-6						pʰ ɔ m		
115-6						s		
114-6						tʰ u ŋ		
120-6						d u		
124-6						a		
125-6						tʰ ɔ k		
132-6						s ə		
131-6						r i ŋ		
136-6						b ə		
134-6						kʰ a k		
137-6						a		
138-6						d ɔ k		
140-6						h uː		
143-6						tɕʰ a k		
145-6						tɕʰ ũː ŋ		
147-6						h ɛː		
149-6						m i k		
153-6						s		
152-6						tɕʰ a m		
158-6						k i k		
163-6						l i		
164-6						n yː		
167-6						pʰ a ŋ		
171-6						n y ŋ		
172-6						b u k		
173-6						tʰ yː		
183-6						r ɛː		
185-6						m uː		
188-6						g		
189-6						tɕ i ŋ		
193-6						h a		
196-6						m ɔ̃ː		
199-6						tɕʰ ɛː		
200-6						kʰ a m		
201-6						kʰ i		
202-6						kʰ		
203-6						tʰ u ŋ		
204-6						b yː		
206-6						n a m		
117-6						b yː		
146-6						tɕʰ eˀ		
219-6						pʰ		
218-6						tɕʰ ɛː		
224-6						m ɔ ŋ		
240-6						tɕʰ a k		
244-6						j a		
255-6						n a		
260-6						b a		
263-6						r oː		
269-6						g ɛ k		
271-6						tʰ a k		
209-6						tɕʰ eˀ		
277-6						m a		
278-6						b u ŋ		
135-6						d ə		
284-6						m yː		
797-6						a		
290-6						l i ŋ		
289-6						tɕ i k		
296-6						n i		
310-6						s		
319-6						z		
325-6						r a		
327-6						tʰ ə		
331-6						k		
337-6						b a m		
338-6						l i ŋ		
339-6						ɔ̃ː		
350-6						kʰ		
349-6						tʰ y ŋ		
357-6						tɕʰ u		
355-6						a		
363-6						m a		
361-6						tʰ oː		
365-6						s a ŋ		
364-6						g ɛ ʔ		
375-6						r u k		
379-6						s a t		
380-6						kʰ a		
396-6						j oː		
400-6						m uː		
405-6						d a ŋ		
404-6						s ɔ m		
409-6						r ɛ k		
410-6						i k		
415-6						b a		
416-6						b a		
101-6						n u		
37-6						kʰ uː		
424-6						pʰ ɛː		
434-6						tɕʰ ɛ n		
445-6						p		
446-6						s i		
451-6						t u		
457-6						n a m		
456-6						b a		
464-6						pʰ i ŋ		
473-6						tɕʰ yː		
474-6						ɔ ŋ		
479-6						s i n		
489-6						j ɔ		
490-6						h a		
494-6						s ə		
503-6						kʰ ə		
502-6						z a ŋ		
235-6						l y ŋ		
519-6						l iː		
523-6						u k		
527-6						tɕʰ ɛ ŋ		
538-6						s		
544-6						j a m		
850-6						a		
554-6						dʑ ə		
553-6						r i ŋ		
558-6						kʰ a ŋ		
561-6						s a		
562-6						p a		
564-6						j ɛː		
567-6						m a		
570-6						pʰ yː		
575-6						ɔː		
582-6						l a		
585-6						a		
589-6						kʰ ɔ m		
593-6						d ɛ n		
594-6						l a		
595-6						tʰ yː		
596-6						n u		
598-6						z u		
599-6						d ɛ		
602-6						z ɛː		
603-6						l a p		
606-6						s ɔ		
605-6						b u		
620-6						l a		
637-6						pʰ a k		
639-6						dʑ oː		
645-6						kʰ ɔ		
646-6						r ɛ ŋ		
168-6						h ɛ k		
658-6						h a m		
665-6						pʰ uː		
668-6						h uː		
677-6						t a ŋ		
75-6						k u ŋ		
678-6						s uː		
682-6						m a n		
493-6						z yː		
693-6						s a		
694-6						m uː		
702-6						tɕ ɔ m		
704-6						m uː		
176-6						l a		
709-6						s		
710-6						t ɔ		
714-6						m a		
718-6						kʰ		
719-6						tɕʰ a ŋ		
22-6						m yː		
723-6						tɕ i ŋ		
726-6						z ɛ ŋ		
729-6						b		
730-6						r ɛː		
739-6						pʰ l		
740-6						b a		
741-6						kʰ ɔ k		
744-6						a		
743-6						pʰ a n		
746-6						pʰ u ŋ		
748-6						tʰ ə		
747-6						kʰ yː		
749-6						kʰ a n		
751-6						t ɔ		
762-6						m a n		
764-6						h a n		
765-6						dʑ i		
788-6						h a		
615-6						l a k		
803-6						s u		
802-6						b a k		
808-6						b a		
809-6						tɕ ĩˀ		
819-6						d y k		
821-6						s u		
820-6						b a		
828-6						s a k		
827-6						p yː		
835-6						n u		
308-6						r yː		
844-6						z i		
848-6						m ə		
705-6						l a		
613-6						ɔ		
649-6						h ɛ k		
876-6						tɕ ɔ̃ː		
878-6						j u ŋ		
889-6						h ũː ŋ		
898-6						n y k		
902-6						h u ŋ		
910-6						a n		
916-6						l iː		
919-6						r ɛː		
922-6						s i k		
930-6						tɕʰ ɔ̃ː		
933-6						k ɛː		
939-6						r ɛ k		
947-6						j ɛ n		
948-6						n u		
963-6						z uː		
967-6						tɕʰ y k		
969-6						s		
970-6						k u k		
972-6						n a		
731-6						m yː		
973-6						z i ŋ		
974-6						n a		
979-6						tɕ a		
182-6						kʰ yː		
993-6						n a		
994-6						j yː		
1001-6						s ɔ		
1002-6						d u		
1005-6						tɕʰ yː		
1009-6						kʰ øː		
1022-6						s y		
1021-6						j k		
1043-6						w u		
1049-6						t ɛː		
1065-6						tɕʰ ĩː		
1068-6						j u		
1077-6						l u ŋ		
1081-6						r ũː ŋ		
1084-6						h i ŋ		
1092-6						m		
1091-6						tɕʰ yː		
1096-6						n ə		
1097-6						g yː		
1102-6						n ɛː		
1104-6						tʰ yː		
1108-6						tɕʰ a k		
552-6						dʑ uː		
1111-6						b ɛ yː		
1116-6						s ɔ		
722-6						kʰ øː		
1141-6						j a		
1147-6						b a		
1146-6						z yː		
1150-6						h a ŋ		
1151-6						u ŋ		
1158-6						h a k		
1159-6						pʰ ũː ŋ		
1164-6						tʰ a		
1163-6						l uː		
1167-6						s a ŋ		
1171-6						l ɛː		
1177-6						z yː		
1187-6						kʰ ɔ		
1189-6						n i k		
52-6						kʰ uː		
1195-6						z yː		
1203-6						tʰ y k		
1211-6						j ɔ		
329-6						r a		
1217-6						m ə		
72-6						kʰ uː		
1218-6						tɕʰ i k		
1222-6						tɕʰ yː		
1229-6						dʑ a ŋ		
1238-6						d ɔ̃ː ŋ		
1249-6						n yː		
1252-6						j uː		
1254-6						n a		
1253-6						s ɔ m		
1257-6						k		
1263-6						dʑ ə		
1266-6						dʑ a k		
584-6						t u ŋ		
13-6						tɕʰ uː		
18-6						dʑ i		
33-6						n		
74-6						t a		
81-6						s a ŋ		
83-6						m i k		
89-6						tʰ ɔ ŋ		
90-6						z yː		
104-6						m		
123-6						tɕʰ ə		
122-6						kʰ yː		
121-6						m a		
154-6						tɕʰ oː		
159-6						s		
170-6						tɕʰ ɛ ʔ		
91-6						a		
181-6						n uː		
186-6						z ə		
211-6						b a		
210-6						kʰ a		
217-6						k a		
221-6						n yː		
233-6						d u		
246-6						t yː		
252-6						tɕ ɛ n		
253-6						r a m		
281-6						tɕ ɛ k		
287-6						l a		
288-6						l a		
292-6						d		
311-6						k yː		
342-6						ɔ		
358-6						j u ŋ		
366-6						k		
378-6						tɕʰ ə		
382-6						m yː		
392-6						dʑ ɔ k		
397-6						b a		
437-6						h ɛː		
444-6						pʰ l		
465-6						tɕʰ i		
477-6						d		
478-6						r u		
481-6						dʑ a p		
483-6						z ɛ m		
500-6						m i ŋ		
511-6						kʰ		
542-6						dʑ ɔ ŋ		
625-6						r u ŋ		
638-6						n u		
640-6						tɕʰ ĩː		
656-6						z ə		
657-6						d u ŋ		
659-6						d uː		
711-6						tɕʰ oː		
745-6						n a		
818-6						tʰ i		
825-6						tʰ ə		
839-6						tɕʰ a		
841-6						j		
894-6						b ɹ		
932-6						s		
1-7							g uː	
5-7							n ə	
4-7							tʰ i k	
6-7							n a ŋ	
15-7							dʑ i	
55-7							l ɔ	
56-7							a	
60-7							s eˀ	
61-7							kʰ u ŋ	
80-7							dʑ ɔ k	
87-7							tɕʰ a	
86-7							pʰ l u	
92-7							pʰ uː a	
102-7							m ə	
106-7							pʰ u k	
108-7							d ə	
107-7							pʰ l a	
112-7							pʰ uː m	
115-7							s	
114-7							tʰ u ŋ	
120-7							d u	
124-7							a	
125-7							tʰ ɔ k	
132-7							s ə	
131-7							r i ŋ	
136-7							m ə	
134-7							kʰ a k	
137-7							a	
138-7							d ɔ k	
140-7							h uː	
143-7							tɕʰ a k	
145-7							tɕʰ ɔ̃ː ŋ	
147-7							h aː	
149-7							m i k	
153-7							s	
152-7							kʰ a m	
158-7							kʰ i k	
163-7							l i	
164-7							ɲ yː	
167-7							pʰ a ŋ	
171-7							ɲ y ŋ	
172-7							b u k	
173-7							tʰ yː	
183-7							r iː	
185-7							m ə	
188-7							g ə	
189-7							ʨ i ŋ	
193-7							h a	
196-7							m ɔ̃ː	
199-7							tɕʰ aː	
200-7							kʰ a m	
201-7							kʰ i	
202-7							kʰ ə	
203-7							tʰ u ŋ	
204-7							b yː	
206-7							ɲ a m	
117-7							b yː	
146-7							kʰ eˀ	
219-7							pʰ ə	
218-7							tɕʰ aː	
224-7							m ɔ̃ː ŋ	
240-7							tɕʰ a k	
244-7							j au	
255-7							n ə	
260-7							b u	
263-7							r iː	
269-7							g a k	
271-7							tʰ a k	
209-7							kʰ eˀ	
277-7							m ə	
278-7							b u ŋ	
135-7							d ə	
284-7							m yː	
797-7							a	
290-7							l i	
289-7							ʨ i k	
296-7							n ə	
310-7							s	
319-7							yː	
325-7							r iː	
327-7							tʰ w	
331-7							k au	
337-7							b ɛ m	
338-7							l i ŋ	
339-7							ɔ̃ː	
350-7							kʰ ə	
349-7							tʰ y ŋ	
357-7							tɕʰ u	
355-7							a	
363-7							m ə	
361-7							tʰ oː	
365-7							s a ɹ	
364-7							g a t	
375-7							r u k	
379-7							s a t	
380-7							kʰ a	
396-7							j au	
400-7							m ə	
405-7							d u ŋ	
404-7							s u m	
409-7							r a k	
410-7							i k	
415-7							b u	
416-7							b a	
101-7							ɲ u	
37-7							kʰ uː	
424-7							pʰ l	
434-7							tɕʰ a m	
445-7							p	
446-7							s yː	
451-7							t u	
457-7							n a m	
456-7							b l a	
464-7							pʰ i ŋ	
473-7							tɕʰ i	
474-7							ɔ ŋ	
479-7							s i ŋ	
489-7							j a	
490-7							h ũː	
494-7							s ə	
503-7							g ə	
502-7							z a ŋ	
235-7							l y ŋ	
519-7							l i	
523-7							u k	
527-7							kʰ ɛ ŋ	
538-7							s	
544-7							j a m	
850-7							a	
554-7							dʑ ə	
553-7							r i ŋ	
558-7							kʰ a ŋ	
561-7							s ə	
562-7							p a	
564-7							j aː	
567-7							m ə	
570-7							pʰ yː	
575-7							oː	
582-7							l ə	
585-7							a	
589-7							kʰ ɔ m	
593-7							d ɛ m	
594-7							l ə	
595-7							tʰ yː	
596-7							ɲ u	
598-7							z yː	
599-7							d ɛ	
602-7							z aː	
603-7							l a p	
606-7							s u	
605-7							b ɔ	
620-7							l aː	
637-7							pʰ a k	
639-7							dʑ au	
645-7							kʰ ə	
646-7							r i ŋ	
168-7							h a k	
658-7							h a m	
665-7							pʰ uː	
668-7							h uː	
677-7							t a ŋ	
75-7							k u ŋ	
678-7							s uː	
682-7							m a m	
493-7							z yː	
693-7							s ə	
694-7							m ə	
702-7							ʨ u m	
704-7							m ə	
176-7							l uː	
709-7							s	
710-7							t ɔ	
714-7							m ə	
718-7							kʰ ə	
719-7							tɕʰ ɔ̃ː ŋ	
22-7							m yː	
723-7							ts i ŋ	
726-7							dʑ ɛ ŋ	
729-7							b	
730-7							r iː	
739-7							pʰ l i	
740-7							b ə	
741-7							kʰ ɔ k	
744-7							a	
743-7							h a m	
746-7							pʰ u ŋ	
748-7							tʰ ə	
747-7							kʰ yː	
749-7							kʰ a m	
751-7							t a	
762-7							m a m	
764-7							h a m	
765-7							dʑ i	
788-7							l ə	
615-7							l a k	
803-7							s ə	
802-7							w a k	
808-7							b a	
809-7							ts ə	
819-7							d y k	
821-7							s ə	
820-7							b ɔ	
828-7							s a k	
827-7							p yː	
835-7							n ə	
308-7							r yː	
844-7							z ə	
848-7							m ə	
705-7							l uː	
613-7							ə	
649-7							h a k	
876-7							s ɔ̃ː	
878-7							j u ŋ	
889-7							h ũː ŋ	
898-7							n y k	
902-7							h u ŋ	
910-7							a n	
916-7							l i	
919-7							r iː	
922-7							s i k	
930-7							tɕʰ ɔ̃ː	
933-7							kʰ aː	
939-7							r a k	
947-7							j a m	
948-7							n u	
963-7							z uː	
967-7							tɕʰ u k	
969-7							s	
970-7							kʰ u k	
972-7							n ə	
731-7							m yː	
973-7							dʑ i ŋ	
974-7							n ə	
979-7							dʑ a m	
182-7							kʰ yː	
993-7							n ə	
994-7							j yː	
1001-7							s ə	
1002-7							d u	
1005-7							tɕʰ yː	
1009-7							kʰ au	
1022-7							s	
1021-7							u k k	
1043-7							j u ŋ	
1049-7							t aː	
1065-7							kʰ ɛ̃ː	
1068-7							j au	
1077-7							l y ŋ	
1081-7							r ũː ŋ   ŋ ŋ ŋ ŋ ŋ ŋ ŋ	
1084-7							h i ŋ	
1092-7							m ə	
1091-7							tɕʰ yː	
1096-7							n ə	
1097-7							g yː	
1102-7							ɲ aː	
1104-7							tʰ yː	
1108-7							tɕʰ a k	
552-7							dʑ uː	
1111-7							b l a	
1116-7							s ũː	
722-7							kʰ au	
1141-7							j a ŋ	
1147-7							b ə	
1146-7							z ɔ	
1150-7							h a ŋ	
1151-7							u ŋ	
1158-7							h a k	
1159-7							pʰ uː ŋ	
1164-7							tʰ a	
1163-7							l uː	
1167-7							s a ŋ	
1171-7							l aː	
1177-7							z yː	
1187-7							kʰ ɔ̃ː	
1189-7							ɲ i ŋ	
52-7							kʰ uː	
1195-7							z yː	
1203-7							tʰ y k	
1211-7							j au	
329-7							r iː	
1217-7							m ə	
72-7							kʰ uː	
1218-7							tɕʰ i k	
1222-7							tɕʰ ɔ	
1229-7							dʑ a ŋ	
1238-7							d ɛ ŋ	
1249-7							m i	
1252-7							j uː	
1254-7							n ə	
1253-7							s u m	
1257-7							k a	
1263-7							dʑ ə	
1266-7							dʑ a k	
584-7							t u ŋ	
7-7							w aː	
1191-7							l a ŋ	
13-7							tɕʰ u	
18-7							dʑ i	
33-7							n ə	
74-7							t a	
81-7							s a ŋ	
83-7							m i k	
89-7							tʰ u	
90-7							z oː	
104-7							m ə	
123-7							tɕʰ ə	
122-7							kʰ u n	
121-7							m ə	
154-7							tɕʰ au	
159-7							s	
161-7							kʰ i	
170-7							g a t	
91-7							a	
181-7							n uː	
186-7							dʑ ə	
191-7							s ə	
211-7							b ə	
210-7							kʰ ɔ̃ː	
217-7							k a	
221-7							n yː	
233-7							d u	
246-7							t yː	
252-7							ʨ a m	
253-7							r a m	
261-7							b ə	
262-7							yː	
281-7							ʨ a k	
287-7							l ə	
288-7							l uː	
292-7							d ə	
297-7							kʰ ɔ	
311-7							k i	
332-7							b uː	
342-7							ɔ	
358-7							j u ŋ	
366-7							k ə	
378-7							tɕʰ ɔ	
382-7							m ə	
392-7							dʑ ɔ k	
397-7							b oː	
437-7							h aː	
444-7							pʰ l a k	
465-7							tɕʰ i	
471-7							m ə ŋ	
477-7							d u	
478-7							r iː	
481-7							dʑ a p	
483-7							z a m	
500-7							m i ŋ	
511-7							kʰ	
525-7							tɕʰ i	
542-7							dʑ u ŋ	
625-7							r u ŋ	
638-7							n u	
640-7							s au	
656-7							z ə	
657-7							d u ŋ	
659-7							d uː	
711-7							tɕʰ au	
745-7							n ə	
818-7							tʰ i	
825-7							tʰ ə	
839-7							tɕʰ ɔ	
841-7							j	
894-7							b ɹ eː	
932-7							s	
1-8								g uː
5-8								n ə
4-8								tʰ i k
6-8								n ə ŋ
15-8								dʑ i
55-8								l ɔ
56-8								a
60-8								s i
61-8								kʰ u ŋ
80-8								dʑ ɔ k
87-8								tɕʰ a
86-8								pʰ l u
92-8								pʰ l a
102-8								m ɔ̃ː
106-8								pʰ u k
108-8								d u
107-8								pʰ l a
112-8								pʰ a m
115-8								s
114-8								tʰ u ŋ
120-8								d u
124-8								a
125-8								tʰ ɔ k
132-8								s ə
131-8								r i ŋ
136-8								b ə
134-8								kʰ a k
137-8								a
138-8								d ɔ k
140-8								h uː
143-8								tɕʰ a k
